1	1	1
1	2	2
1	3	3
1	4	4
1	6	5
1	7	6
1	8	7
1	10	8
1	11	9
1	12	10
1	13	11
1	14	12
1	16	13
1	17	14
1	18	15
1	19	16
1	37	17
1	38	18
1	39	19
1	40	20
1	42	21
1	43	22
1	44	23
1	45	24
1	47	25
1	60	26
1	61	27
1	62	28
1	64	29
1	65	30
1	66	31
1	67	32
1	69	33
1	70	34
1	71	35
1	72	36
1	73	37
1	75	38
1	80	39
1	81	40
1	82	41
1	84	42
1	85	43
1	86	44
1	87	45
1	88	46
1	90	47
1	91	48
1	92	49
1	93	50
1	95	51
1	96	52
1	97	53
1	98	54
1	100	55
1	101	56
1	102	57
1	103	58
1	105	59
1	106	60
1	107	61
1	108	62
1	109	63
1	111	64
1	112	65
1	113	66
1	114	67
1	116	68
1	117	69
1	118	70
1	119	71
1	120	72
1	122	73
1	123	74
1	136	75
1	137	76
1	139	77
1	140	78
1	141	79
1	142	80
1	143	81
1	145	82
1	146	83
1	147	84
1	161	85
1	162	86
1	163	87
1	164	88
1	166	89
1	167	90
1	168	91
1	169	92
1	171	93
1	184	94
1	185	95
1	186	96
1	188	97
1	189	98
1	190	99
1	191	100


0	1	1
0	2	2
0	3	3
0	4	4
0	6	5
0	7	6
0	8	7
0	9	8
0	11	9
0	12	10
0	25	11
0	26	12
0	27	13
0	29	14
0	30	15
0	31	16
0	48	17
0	50	18
0	51	19
0	52	20
0	53	21
0	55	22
0	56	23
0	57	24
0	58	25
0	60	26
0	73	27
0	74	28
0	75	29
0	77	30
0	78	31
0	79	32
0	97	33
0	98	34
0	99	35
0	100	36
0	102	37
0	103	38
0	120	39
0	121	40
0	122	41
0	124	42
0	125	43
0	126	44
0	127	45
0	129	46
0	130	47
0	131	48
0	144	49
0	145	50
0	147	51
0	148	52
0	149	53
0	150	54
0	152	55
0	153	56
0	154	57
0	155	58
0	168	59
0	170	60
0	171	61
0	172	62
0	174	63
0	175	64
0	176	65
0	177	66
0	178	67
0	180	68
0	193	69
0	194	70
0	195	71
0	196	72
0	197	73
0	199	74
0	200	75
0	201	76
0	202	77
0	204	78
0	205	79
0	206	80
0	207	81
0	209	82
0	210	83
0	211	84
0	212	85
0	214	86
0	215	87
0	216	88
0	217	89
0	218	90
0	220	91
0	221	92
0	222	93
0	223	94
0	225	95
0	226	96
0	227	97
0	228	98
0	229	99
0	231	100


2	13	1
2	14	2
2	16	3
2	17	4
2	18	5
2	19	6
2	20	7
2	22	8
2	23	9
2	32	10
2	33	11
2	35	12
2	36	13
2	37	14
2	38	15
2	40	16
2	53	17
2	54	18
2	55	19
2	56	20
2	58	21
2	59	22
2	60	23
2	61	24
2	63	25
2	64	26
2	77	27
2	78	28
2	79	29
2	81	30
2	82	31
2	83	32
2	84	33
2	86	34
2	87	35
2	104	36
2	105	37
2	106	38
2	108	39
2	109	40
2	110	41
2	112	42
2	125	43
2	126	44
2	127	45
2	128	46
2	130	47
2	131	48
2	132	49
2	133	50
2	135	51
2	136	52
2	149	53
2	150	54
2	152	55
2	153	56
2	154	57
2	155	58
2	157	59
2	158	60
2	159	61
2	172	62
2	173	63
2	175	64
2	176	65
2	177	66
2	178	67
2	180	68
2	181	69
2	182	70
2	183	71
2	193	72
2	194	73
2	195	74
2	196	75
2	197	76
2	199	77
2	200	78
2	201	79
2	202	80
2	204	81
2	217	82
2	218	83
2	219	84
2	221	85
2	222	86
2	223	87
2	224	88
2	225	89
2	227	90
2	231	91
2	232	92
2	233	93
2	235	94
2	236	95
2	237	96
2	238	97
2	240	98
2	241	99
2	242	100


3	21	1
3	22	2
3	24	3
3	25	4
3	26	5
3	27	6
3	29	7
3	30	8
3	31	9
3	32	10
3	33	11
3	35	12
3	40	13
3	41	14
3	42	15
3	44	16
3	45	17
3	46	18
3	47	19
3	49	20
3	50	21
3	51	22
3	64	23
3	65	24
3	67	25
3	68	26
3	69	27
3	70	28
3	72	29
3	89	30
3	90	31
3	91	32
3	92	33
3	94	34
3	95	35
3	112	36
3	113	37
3	115	38
3	116	39
3	117	40
3	118	41
3	120	42
3	133	43
3	134	44
3	135	45
3	137	46
3	138	47
3	139	48
3	140	49
3	142	50
3	143	51
3	156	52
3	157	53
3	158	54
3	160	55
3	161	56
3	162	57
3	163	58
3	165	59
3	166	60
3	167	61
3	180	62
3	182	63
3	183	64
3	184	65
3	185	66
3	187	67
3	188	68
3	189	69
3	190	70
3	191	71
3	205	72
3	206	73
3	207	74
3	208	75
3	210	76
3	211	77
3	212	78
3	213	79
3	215	80
3	216	81
3	229	82
3	230	83
3	231	84
3	233	85
3	234	86
3	235	87
3	236	88
3	238	89
3	239	90
3	240	91
3	241	92
3	243	93
3	244	94
3	245	95
3	246	96
3	247	97
3	248	98
3	249	99
3	250	100
