3	1	1
3	2	2
3	3	3
3	4	4
3	5	5
3	31	6
3	32	7
3	33	8
3	34	9
3	35	10
3	36	11
3	37	12
3	62	13
3	64	14
3	65	15
3	66	16
3	67	17
3	68	18
3	69	19
3	95	20
3	96	21
3	97	22
3	98	23
3	99	24
3	100	25
3	101	26
3	127	27
3	128	28
3	129	29
3	130	30
3	131	31
3	132	32
3	134	33
3	159	34
3	160	35
3	161	36
3	162	37
3	163	38
3	164	39
3	165	40
3	191	41
3	192	42
3	193	43
3	194	44
3	195	45
3	196	46
3	198	47
3	223	48
3	224	49
3	225	50
3	226	51
3	227	52
3	229	53
3	254	54
3	255	55
3	256	56
3	257	57
3	258	58
3	259	59
3	261	60
3	286	61
3	287	62
3	288	63
3	289	64
3	290	65
3	291	66
3	293	67
3	318	68
3	319	69
3	320	70
3	321	71
3	322	72
3	324	73
3	325	74
3	350	75
3	351	76
3	352	77
3	353	78
3	355	79
3	356	80
3	357	81
3	382	82
3	383	83
3	384	84
3	385	85
3	387	86
3	388	87
3	389	88
3	414	89
3	415	90
3	416	91
3	417	92
3	418	93
3	420	94
3	421	95
3	446	96
3	447	97
3	448	98
3	449	99
3	450	100
2	7	1
2	8	2
2	9	3
2	10	4
2	11	5
2	12	6
2	14	7
2	39	8
2	40	9
2	41	10
2	42	11
2	43	12
2	45	13
2	70	14
2	71	15
2	72	16
2	73	17
2	74	18
2	75	19
2	77	20
2	78	21
2	103	22
2	104	23
2	105	24
2	106	25
2	107	26
2	109	27
2	110	28
2	135	29
2	136	30
2	137	31
2	138	32
2	139	33
2	141	34
2	166	35
2	167	36
2	168	37
2	169	38
2	170	39
2	172	40
2	173	41
2	198	42
2	199	43
2	200	44
2	201	45
2	203	46
2	204	47
2	205	48
2	230	49
2	231	50
2	232	51
2	233	52
2	235	53
2	236	54
2	237	55
2	262	56
2	263	57
2	264	58
2	265	59
2	266	60
2	268	61
2	269	62
2	294	63
2	295	64
2	296	65
2	297	66
2	298	67
2	300	68
2	301	69
2	326	70
2	327	71
2	328	72
2	329	73
2	331	74
2	332	75
2	333	76
2	358	77
2	359	78
2	360	79
2	361	80
2	363	81
2	364	82
2	365	83
2	390	84
2	391	85
2	392	86
2	393	87
2	395	88
2	396	89
2	397	90
2	422	91
2	423	92
2	424	93
2	425	94
2	427	95
2	428	96
2	429	97
2	451	98
2	452	99
2	453	100
1	15	1
1	16	2
1	17	3
1	18	4
1	19	5
1	21	6
1	46	7
1	47	8
1	48	9
1	49	10
1	50	11
1	52	12
1	53	13
1	78	14
1	79	15
1	80	16
1	81	17
1	82	18
1	84	19
1	85	20
1	110	21
1	111	22
1	112	23
1	113	24
1	114	25
1	116	26
1	117	27
1	142	28
1	143	29
1	144	30
1	145	31
1	146	32
1	148	33
1	149	34
1	174	35
1	175	36
1	176	37
1	177	38
1	178	39
1	180	40
1	181	41
1	206	42
1	207	43
1	208	44
1	209	45
1	210	46
1	211	47
1	213	48
1	238	49
1	239	50
1	240	51
1	241	52
1	242	53
1	244	54
1	245	55
1	270	56
1	271	57
1	272	58
1	273	59
1	274	60
1	276	61
1	277	62
1	302	63
1	303	64
1	304	65
1	305	66
1	306	67
1	308	68
1	309	69
1	334	70
1	335	71
1	336	72
1	337	73
1	339	74
1	340	75
1	341	76
1	366	77
1	367	78
1	368	79
1	369	80
1	370	81
1	372	82
1	373	83
1	398	84
1	399	85
1	400	86
1	401	87
1	402	88
1	404	89
1	405	90
1	430	91
1	431	92
1	432	93
1	433	94
1	435	95
1	436	96
1	437	97
1	454	98
1	455	99
1	456	100
0	23	1
0	24	2
0	25	3
0	26	4
0	27	5
0	29	6
0	54	7
0	55	8
0	56	9
0	57	10
0	58	11
0	60	12
0	61	13
0	86	14
0	87	15
0	88	16
0	89	17
0	90	18
0	92	19
0	93	20
0	118	21
0	119	22
0	120	23
0	121	24
0	123	25
0	124	26
0	125	27
0	150	28
0	151	29
0	152	30
0	153	31
0	154	32
0	155	33
0	157	34
0	182	35
0	183	36
0	184	37
0	185	38
0	186	39
0	188	40
0	189	41
0	214	42
0	215	43
0	216	44
0	217	45
0	218	46
0	219	47
0	220	48
0	222	49
0	247	50
0	248	51
0	249	52
0	250	53
0	251	54
0	252	55
0	254	56
0	279	57
0	280	58
0	281	59
0	282	60
0	283	61
0	285	62
0	310	63
0	311	64
0	312	65
0	313	66
0	314	67
0	315	68
0	316	69
0	317	70
0	343	71
0	344	72
0	345	73
0	346	74
0	347	75
0	348	76
0	350	77
0	375	78
0	376	79
0	377	80
0	378	81
0	379	82
0	380	83
0	382	84
0	407	85
0	408	86
0	409	87
0	410	88
0	411	89
0	412	90
0	413	91
0	438	92
0	440	93
0	441	94
0	442	95
0	443	96
0	444	97
0	445	98
0	457	99
0	458	100
