0	1	1
0	3	2
0	5	3
0	7	4
0	10	5
0	12	6
0	14	7
0	15	8
0	16	9
0	17	10
0	18	11
0	19	12
0	20	13
0	21	14
0	22	15
0	23	16
0	24	17
0	25	18
0	26	19
0	27	20
0	28	21
0	29	22
0	29	23
0	30	24
0	31	25
0	32	26
0	33	27
0	34	28
0	35	29
0	36	30
0	37	31
0	38	32
0	39	33
0	40	34
0	41	35
0	42	36
0	43	37
0	44	38
0	45	39
0	46	40
0	47	41
0	48	42
0	49	43
0	50	44
0	51	45
0	52	46
0	53	47
0	54	48
0	55	49
0	56	50
0	56	51
0	57	52
0	58	53
0	59	54
0	60	55
0	61	56
0	62	57
0	63	58
0	64	59
0	65	60
0	66	61
0	67	62
0	68	63
0	69	64
0	70	65
0	71	66
0	72	67
0	73	68
0	74	69
0	74	70
0	75	71
0	76	72
0	77	73
0	78	74
0	79	75
0	80	76
0	81	77
0	82	78
0	83	79
0	84	80
0	85	81
0	86	82
0	87	83
0	88	84
0	89	85
0	90	86
0	91	87
0	92	88
0	93	89
0	93	90
0	94	91
0	95	92
0	96	93
0	97	94
0	98	95
0	99	96
0	100	97
0	101	98
0	102	99
0	103	100
