0	1	1
0	2	2
0	3	3
0	4	4
0	5	5
0	6	6
0	7	7
0	9	8
0	10	9
0	11	10
0	12	11
0	13	12
0	14	13
0	15	14
0	17	15
0	18	16
0	19	17
0	20	18
0	21	19
0	22	20
0	23	21
0	25	22
0	26	23
0	27	24
0	28	25
0	29	26
0	30	27
0	31	28
0	33	29
0	34	30
0	35	31
0	36	32
0	37	33
0	38	34
0	39	35
0	41	36
0	42	37
0	43	38
0	44	39
0	45	40
0	46	41
0	47	42
0	49	43
0	50	44
0	51	45
0	52	46
0	53	47
0	54	48
0	56	49
0	57	50
0	58	51
0	59	52
0	60	53
0	61	54
0	62	55
0	64	56
0	65	57
0	66	58
0	67	59
0	68	60
0	69	61
0	70	62
0	72	63
0	73	64
0	74	65
0	75	66
0	76	67
0	77	68
0	78	69
0	80	70
0	81	71
0	82	72
0	83	73
0	84	74
0	85	75
0	86	76
0	87	77
0	88	78
0	90	79
0	91	80
0	92	81
0	93	82
0	94	83
0	95	84
0	97	85
0	98	86
0	99	87
0	100	88
0	101	89
0	102	90
0	103	91
0	105	92
0	106	93
0	107	94
0	108	95
0	109	96
0	110	97
0	111	98
0	113	99
0	114	100
1	1	1
1	2	2
1	3	3
1	4	4
1	5	5
1	6	6
1	7	7
1	9	8
1	10	9
1	11	10
1	12	11
1	13	12
1	14	13
1	15	14
1	17	15
1	18	16
1	19	17
1	20	18
1	21	19
1	22	20
1	23	21
1	25	22
1	26	23
1	27	24
1	28	25
1	29	26
1	30	27
1	31	28
1	33	29
1	34	30
1	35	31
1	36	32
1	37	33
1	38	34
1	39	35
1	41	36
1	42	37
1	43	38
1	44	39
1	45	40
1	46	41
1	47	42
1	49	43
1	50	44
1	51	45
1	52	46
1	53	47
1	54	48
1	55	49
1	57	50
1	58	51
1	59	52
1	60	53
1	61	54
1	62	55
1	63	56
1	65	57
1	66	58
1	67	59
1	68	60
1	69	61
1	70	62
1	71	63
1	73	64
1	74	65
1	75	66
1	76	67
1	77	68
1	78	69
1	79	70
1	80	71
1	82	72
1	83	73
1	84	74
1	85	75
1	86	76
1	87	77
1	88	78
1	90	79
1	91	80
1	92	81
1	93	82
1	94	83
1	95	84
1	96	85
1	98	86
1	99	87
1	100	88
1	101	89
1	102	90
1	103	91
1	104	92
1	106	93
1	107	94
1	108	95
1	109	96
1	110	97
1	111	98
1	113	99
1	114	100
