1	1	1
1	2	2
1	3	3
1	4	4
1	6	5
1	7	6
1	8	7
1	9	8
1	11	9
1	12	10
1	13	11
1	14	12
1	15	13
1	17	14
1	18	15
1	19	16
1	20	17
1	21	18
1	23	19
1	24	20
1	25	21
1	26	22
1	28	23
1	29	24
1	30	25
1	31	26
1	32	27
1	34	28
1	35	29
1	36	30
1	37	31
1	39	32
1	40	33
1	41	34
1	42	35
1	43	36
1	45	37
1	46	38
1	47	39
1	48	40
1	50	41
1	51	42
1	52	43
1	53	44
1	55	45
1	56	46
1	57	47
1	58	48
1	59	49
1	61	50
1	62	51
1	63	52
1	64	53
1	66	54
1	67	55
1	68	56
1	69	57
1	70	58
1	72	59
1	73	60
1	74	61
1	75	62
1	76	63
1	78	64
1	79	65
1	80	66
1	81	67
1	83	68
1	84	69
1	85	70
1	86	71
1	87	72
1	89	73
1	90	74
1	91	75
1	92	76
1	94	77
1	95	78
1	96	79
1	98	80
1	99	81
1	100	82
1	101	83
1	102	84
1	104	85
1	105	86
1	106	87
1	107	88
1	108	89
1	110	90
1	111	91
1	112	92
1	113	93
1	115	94
1	116	95
1	117	96
1	118	97
1	119	98
1	121	99
1	122	100


0	1	1
0	2	2
0	3	3
0	4	4
0	6	5
0	7	6
0	8	7
0	9	8
0	10	9
0	12	10
0	13	11
0	14	12
0	15	13
0	16	14
0	18	15
0	19	16
0	20	17
0	21	18
0	23	19
0	24	20
0	25	21
0	26	22
0	28	23
0	29	24
0	30	25
0	31	26
0	33	27
0	34	28
0	35	29
0	36	30
0	37	31
0	39	32
0	40	33
0	41	34
0	42	35
0	44	36
0	45	37
0	46	38
0	47	39
0	48	40
0	50	41
0	51	42
0	52	43
0	53	44
0	55	45
0	56	46
0	57	47
0	58	48
0	59	49
0	61	50
0	62	51
0	63	52
0	65	53
0	66	54
0	67	55
0	68	56
0	69	57
0	71	58
0	72	59
0	73	60
0	74	61
0	75	62
0	77	63
0	78	64
0	79	65
0	80	66
0	82	67
0	83	68
0	84	69
0	85	70
0	86	71
0	88	72
0	89	73
0	90	74
0	92	75
0	93	76
0	94	77
0	95	78
0	96	79
0	98	80
0	99	81
0	100	82
0	101	83
0	102	84
0	103	85
0	105	86
0	106	87
0	107	88
0	108	89
0	110	90
0	111	91
0	112	92
0	113	93
0	115	94
0	116	95
0	117	96
0	118	97
0	119	98
0	121	99
0	122	100
