1	1	1
1	2	2
1	3	3
1	4	4
1	5	5
1	6	6
1	8	7
1	9	8
1	10	9
1	11	10
1	24	11
1	25	12
1	27	13
1	28	14
1	29	15
1	30	16
1	31	17
1	32	18
1	34	19
1	35	20
1	36	21
1	49	22
1	50	23
1	51	24
1	52	25
1	54	26
1	55	27
1	56	28
1	57	29
1	58	30
1	59	31
1	73	32
1	74	33
1	75	34
1	76	35
1	77	36
1	78	37
1	80	38
1	81	39
1	82	40
1	83	41
1	96	42
1	97	43
1	98	44
1	100	45
1	101	46
1	102	47
1	103	48
1	104	49
1	105	50
1	107	51
1	108	52
1	121	53
1	122	54
1	123	55
1	124	56
1	126	57
1	127	58
1	128	59
1	129	60
1	130	61
1	131	62
1	144	63
1	146	64
1	147	65
1	148	66
1	149	67
1	150	68
1	151	69
1	153	70
1	154	71
1	155	72
1	168	73
1	169	74
1	170	75
1	172	76
1	173	77
1	174	78
1	175	79
1	176	80
1	178	81
1	179	82
1	180	83
1	193	84
1	194	85
1	195	86
1	196	87
1	198	88
1	199	89
1	200	90
1	201	91
1	202	92
1	203	93
1	216	94
1	218	95
1	219	96
1	220	97
1	221	98
1	222	99
1	223	100
0	13	1
0	14	2
0	15	3
0	16	4
0	17	5
0	19	6
0	20	7
0	21	8
0	22	9
0	23	10
0	36	11
0	37	12
0	39	13
0	40	14
0	41	15
0	42	16
0	43	17
0	44	18
0	45	19
0	47	20
0	48	21
0	61	22
0	62	23
0	63	24
0	64	25
0	65	26
0	67	27
0	68	28
0	69	29
0	70	30
0	71	31
0	84	32
0	85	33
0	87	34
0	88	35
0	89	36
0	90	37
0	91	38
0	92	39
0	94	40
0	95	41
0	96	42
0	109	43
0	110	44
0	111	45
0	112	46
0	113	47
0	115	48
0	116	49
0	117	50
0	118	51
0	119	52
0	132	53
0	133	54
0	135	55
0	136	56
0	137	57
0	138	58
0	139	59
0	140	60
0	142	61
0	143	62
0	156	63
0	157	64
0	158	65
0	159	66
0	161	67
0	162	68
0	163	69
0	164	70
0	165	71
0	166	72
0	167	73
0	181	74
0	182	75
0	183	76
0	184	77
0	185	78
0	186	79
0	187	80
0	188	81
0	189	82
0	191	83
0	192	84
0	205	85
0	206	86
0	207	87
0	208	88
0	209	89
0	211	90
0	212	91
0	213	92
0	214	93
0	215	94
0	224	95
0	225	96
0	226	97
0	227	98
0	228	99
0	230	100
