0	4	1
0	5	2
0	6	3
0	8	4
0	9	5
0	10	6
0	11	7
0	12	8
0	13	9
0	14	10
0	16	11
0	17	12
0	18	13
0	19	14
0	28	15
0	29	16
0	30	17
0	31	18
0	32	19
0	33	20
0	34	21
0	35	22
0	36	23
0	37	24
0	38	25
0	39	26
0	40	27
0	41	28
0	42	29
0	48	30
0	49	31
0	50	32
0	51	33
0	52	34
0	53	35
0	54	36
0	56	37
0	57	38
0	58	39
0	59	40
0	60	41
0	61	42
0	62	43
0	68	44
0	69	45
0	70	46
0	71	47
0	72	48
0	73	49
0	74	50
0	75	51
0	76	52
0	77	53
0	79	54
0	80	55
0	81	56
0	82	57
0	91	58
0	92	59
0	93	60
0	94	61
0	96	62
0	97	63
0	98	64
0	99	65
0	100	66
0	101	67
0	102	68
0	104	69
0	105	70
0	106	71
0	107	72
0	108	73
0	109	74
0	110	75
0	111	76
0	112	77
0	114	78
0	115	79
0	116	80
0	117	81
0	118	82
0	119	83
0	120	84
0	122	85
0	123	86
0	132	87
0	133	88
0	134	89
0	135	90
0	136	91
0	137	92
0	138	93
0	140	94
0	141	95
0	142	96
0	143	97
0	144	98
0	145	99
0	147	100


1	1	1
1	2	2
1	3	3
1	20	4
1	21	5
1	22	6
1	23	7
1	24	8
1	25	9
1	26	10
1	27	11
1	44	12
1	45	13
1	46	14
1	63	15
1	64	16
1	66	17
1	67	18
1	84	19
1	85	20
1	86	21
1	87	22
1	88	23
1	89	24
1	90	25
1	123	26
1	124	27
1	126	28
1	127	29
1	128	30
1	129	31
1	130	32
1	147	33
1	148	34
1	149	35
1	150	36
1	151	37
1	153	38
1	154	39
1	155	40
1	156	41
1	157	42
1	158	43
1	159	44
1	160	45
1	162	46
1	163	47
1	164	48
1	165	49
1	166	50
1	167	51
1	168	52
1	169	53
1	171	54
1	172	55
1	173	56
1	174	57
1	175	58
1	176	59
1	177	60
1	178	61
1	180	62
1	181	63
1	182	64
1	183	65
1	184	66
1	185	67
1	186	68
1	187	69
1	189	70
1	190	71
1	191	72
1	192	73
1	193	74
1	194	75
1	195	76
1	196	77
1	197	78
1	199	79
1	200	80
1	201	81
1	202	82
1	203	83
1	204	84
1	205	85
1	206	86
1	208	87
1	209	88
1	210	89
1	211	90
1	212	91
1	213	92
1	214	93
1	215	94
1	216	95
1	218	96
1	219	97
1	220	98
1	221	99
1	222	100
